,score,Book
11083,2,The Secret
11084,0,The Secret
11085,1,The Secret
11086,0,The Secret
11087,0,The Secret
11088,1,The Secret
11089,2,The Secret
11090,0,The Secret
11091,-1,The Secret
11092,0,The Secret
11093,1,The Secret
11094,1,The Secret
11095,1,The Secret
11096,1,The Secret
11097,0,The Secret
11098,1,The Secret
11099,3,The Secret
11100,0,The Secret
11101,4,The Secret
11102,1,The Secret
11103,1,The Secret
11104,3,The Secret
11105,2,The Secret
11106,0,The Secret
11107,2,The Secret
11108,1,The Secret
11109,0,The Secret
11110,1,The Secret
11111,0,The Secret
11112,1,The Secret
11113,10,The Secret
11114,1,The Secret
11115,3,The Secret
11116,0,The Secret
11117,2,The Secret
11118,1,The Secret
11119,0,The Secret
11120,1,The Secret
11121,0,The Secret
11122,2,The Secret
11123,1,The Secret
11124,1,The Secret
11125,0,The Secret
11126,0,The Secret
11127,1,The Secret
11128,4,The Secret
11129,2,The Secret
11130,0,The Secret
11131,0,The Secret
11132,2,The Secret
11133,-1,The Secret
11134,0,The Secret
11135,1,The Secret
11136,1,The Secret
11137,0,The Secret
11138,3,The Secret
11139,0,The Secret
11140,1,The Secret
11141,-1,The Secret
11142,0,The Secret
11143,1,The Secret
11144,1,The Secret
11145,1,The Secret
11146,0,The Secret
11147,0,The Secret
11148,3,The Secret
11149,1,The Secret
11150,1,The Secret
11151,0,The Secret
11152,3,The Secret
11153,2,The Secret
11154,2,The Secret
11155,0,The Secret
11156,0,The Secret
11157,0,The Secret
11158,1,The Secret
11159,2,The Secret
11160,2,The Secret
11161,0,The Secret
11162,1,The Secret
11163,0,The Secret
11164,2,The Secret
11165,1,The Secret
11166,0,The Secret
11167,2,The Secret
11168,1,The Secret
11169,1,The Secret
11170,1,The Secret
11171,0,The Secret
11172,1,The Secret
11173,0,The Secret
11174,2,The Secret
11175,-2,The Secret
11176,0,The Secret
11177,1,The Secret
11178,1,The Secret
11179,4,The Secret
11180,2,The Secret
11181,1,The Secret
11182,-1,The Secret
11183,1,The Secret
11184,1,The Secret
11185,1,The Secret
11186,0,The Secret
11187,1,The Secret
11188,1,The Secret
11189,2,The Secret
11190,2,The Secret
11191,2,The Secret
11192,1,The Secret
11193,3,The Secret
11194,1,The Secret
11195,1,The Secret
11196,1,The Secret
11197,2,The Secret
11198,3,The Secret
11199,0,The Secret
11200,0,The Secret
11201,1,The Secret
11202,1,The Secret
11203,3,The Secret
11204,1,The Secret
11205,0,The Secret
11206,2,The Secret
11207,2,The Secret
11208,1,The Secret
11209,1,The Secret
11210,0,The Secret
11211,1,The Secret
11212,0,The Secret
11213,2,The Secret
11214,0,The Secret
11215,0,The Secret
11216,1,The Secret
11217,2,The Secret
11218,1,The Secret
11219,2,The Secret
11220,0,The Secret
11221,2,The Secret
11222,2,The Secret
11223,-1,The Secret
11224,-1,The Secret
11225,1,The Secret
11226,1,The Secret
11227,4,The Secret
11228,2,The Secret
11229,2,The Secret
11230,1,The Secret
11231,1,The Secret
11232,3,The Secret
11233,0,The Secret
11234,3,The Secret
11235,3,The Secret
11236,0,The Secret
11237,1,The Secret
11238,1,The Secret
11239,2,The Secret
11240,0,The Secret
11241,1,The Secret
11242,0,The Secret
11243,0,The Secret
11244,4,The Secret
11245,0,The Secret
11246,1,The Secret
11247,0,The Secret
11248,1,The Secret
11249,1,The Secret
11250,3,The Secret
11251,2,The Secret
11252,2,The Secret
11253,0,The Secret
11254,1,The Secret
11255,2,The Secret
11256,0,The Secret
11257,0,The Secret
11258,0,The Secret
11259,1,The Secret
11260,1,The Secret
11261,0,The Secret
11262,0,The Secret
11263,2,The Secret
11264,0,The Secret
11265,1,The Secret
11266,2,The Secret
11267,0,The Secret
11268,0,The Secret
11269,0,The Secret
11270,2,The Secret
11271,2,The Secret
11272,1,The Secret
11273,1,The Secret
11274,0,The Secret
11275,2,The Secret
11276,0,The Secret
11277,1,The Secret
11278,1,The Secret
11279,0,The Secret
11280,0,The Secret
11281,0,The Secret
11282,1,The Secret
11283,1,The Secret
11284,0,The Secret
11285,0,The Secret
11286,1,The Secret
11287,1,The Secret
11288,0,The Secret
11289,0,The Secret
11290,0,The Secret
11291,0,The Secret
11292,0,The Secret
11293,1,The Secret
11294,2,The Secret
11295,0,The Secret
11296,0,The Secret
11297,1,The Secret
11298,2,The Secret
11299,1,The Secret
11300,1,The Secret
11301,0,The Secret
11302,1,The Secret
11303,1,The Secret
11304,2,The Secret
11305,0,The Secret
11306,0,The Secret
11307,0,The Secret
11308,0,The Secret
11309,0,The Secret
11310,1,The Secret
11311,1,The Secret
11312,0,The Secret
11313,0,The Secret
11314,0,The Secret
11315,1,The Secret
11316,-1,The Secret
11317,4,The Secret
11318,2,The Secret
11319,0,The Secret
11320,0,The Secret
11321,2,The Secret
11322,1,The Secret
11323,1,The Secret
11324,0,The Secret
11325,1,The Secret
11326,0,The Secret
11327,0,The Secret
11328,2,The Secret
11329,0,The Secret
11330,0,The Secret
11331,1,The Secret
11332,1,The Secret
11333,0,The Secret
11334,1,The Secret
11335,1,The Secret
11336,1,The Secret
11337,2,The Secret
11338,0,The Secret
11339,1,The Secret
11340,0,The Secret
11341,3,The Secret
11342,1,The Secret
11343,1,The Secret
11344,1,The Secret
11345,1,The Secret
11346,0,The Secret
11347,1,The Secret
11348,2,The Secret
11349,0,The Secret
11350,3,The Secret
11351,0,The Secret
11352,-1,The Secret
11353,0,The Secret
11354,1,The Secret
11355,1,The Secret
11356,3,The Secret
11357,2,The Secret
11358,1,The Secret
11359,1,The Secret
11360,1,The Secret
11361,1,The Secret
11362,3,The Secret
11363,2,The Secret
11364,0,The Secret
11365,1,The Secret
11366,0,The Secret
11367,0,The Secret
11368,1,The Secret
11369,3,The Secret
11370,2,The Secret
11371,0,The Secret
11372,3,The Secret
11373,0,The Secret
11374,1,The Secret
11375,1,The Secret
11376,1,The Secret
11377,3,The Secret
11378,2,The Secret
11379,0,The Secret
11380,2,The Secret
11381,2,The Secret
11382,1,The Secret
11383,1,The Secret
11384,1,The Secret
11385,1,The Secret
11386,3,The Secret
11387,1,The Secret
11388,2,The Secret
11389,0,The Secret
11390,4,The Secret
11391,2,The Secret
11392,1,The Secret
11393,3,The Secret
11394,1,The Secret
11395,2,The Secret
11396,0,The Secret
11397,1,The Secret
11398,0,The Secret
11399,-1,The Secret
11400,0,The Secret
11401,2,The Secret
11402,0,The Secret
11403,0,The Secret
11404,3,The Secret
11405,1,The Secret
11406,0,The Secret
11407,1,The Secret
11408,1,The Secret
11409,0,The Secret
11410,1,The Secret
11411,1,The Secret
11412,1,The Secret
11413,1,The Secret
11414,2,The Secret
11415,0,The Secret
11416,0,The Secret
11417,1,The Secret
11418,0,The Secret
11419,4,The Secret
11420,1,The Secret
11421,1,The Secret
11422,-3,The Secret
11423,0,The Secret
11424,2,The Secret
11425,-1,The Secret
11426,3,The Secret
11427,2,The Secret
11428,0,The Secret
11429,1,The Secret
11430,2,The Secret
11431,0,The Secret
11432,3,The Secret
11433,0,The Secret
11434,0,The Secret
11435,0,The Secret
11436,2,The Secret
11437,2,The Secret
11438,2,The Secret
11439,0,The Secret
11440,2,The Secret
11441,0,The Secret
11442,0,The Secret
11443,0,The Secret
11444,2,The Secret
11445,1,The Secret
11446,0,The Secret
11447,1,The Secret
11448,2,The Secret
11449,1,The Secret
11450,0,The Secret
11451,1,The Secret
11452,0,The Secret
11453,2,The Secret
11454,1,The Secret
11455,0,The Secret
11456,0,The Secret
11457,0,The Secret
11458,1,The Secret
11459,2,The Secret
11460,-1,The Secret
11461,0,The Secret
11462,0,The Secret
11463,1,The Secret
11464,0,The Secret
11465,1,The Secret
11466,1,The Secret
11467,0,The Secret
11468,1,The Secret
11469,1,The Secret
11470,2,The Secret
11471,2,The Secret
11472,2,The Secret
11473,0,The Secret
11474,3,The Secret
11475,1,The Secret
11476,-2,The Secret
11477,2,The Secret
11478,0,The Secret
11479,0,The Secret
11480,1,The Secret
11481,1,The Secret
11482,2,The Secret
11483,2,The Secret
11484,2,The Secret
11485,1,The Secret
11486,0,The Secret
11487,0,The Secret
11488,1,The Secret
11489,3,The Secret
11490,1,The Secret
11491,3,The Secret
11492,3,The Secret
11493,0,The Secret
11494,4,The Secret
11495,1,The Secret
11496,0,The Secret
11497,0,The Secret
11498,0,The Secret
11499,2,The Secret
11500,0,The Secret
11501,2,The Secret
11502,1,The Secret
11503,1,The Secret
11504,2,The Secret
11505,1,The Secret
11506,0,The Secret
11507,1,The Secret
11508,2,The Secret
11509,1,The Secret
11510,0,The Secret
11511,1,The Secret
11512,1,The Secret
11513,0,The Secret
11514,0,The Secret
11515,1,The Secret
11516,1,The Secret
11517,0,The Secret
11518,0,The Secret
11519,1,The Secret
11520,2,The Secret
11521,1,The Secret
11522,2,The Secret
11523,0,The Secret
11524,1,The Secret
11525,3,The Secret
11526,1,The Secret
11527,2,The Secret
11528,0,The Secret
11529,1,The Secret
11530,3,The Secret
11531,1,The Secret
11532,1,The Secret
11533,0,The Secret
11534,1,The Secret
11535,0,The Secret
11536,0,The Secret
11537,2,The Secret
11538,0,The Secret
11539,1,The Secret
11540,0,The Secret
11541,1,The Secret
11542,1,The Secret
11543,0,The Secret
11544,2,The Secret
11545,0,The Secret
11546,1,The Secret
11547,3,The Secret
11548,0,The Secret
11549,1,The Secret
11550,2,The Secret
11551,1,The Secret
11552,0,The Secret
11553,3,The Secret
11554,0,The Secret
11555,1,The Secret
11556,1,The Secret
11557,2,The Secret
11558,0,The Secret
11559,1,The Secret
11560,0,The Secret
11561,1,The Secret
11562,1,The Secret
11563,1,The Secret
11564,1,The Secret
11565,0,The Secret
11566,0,The Secret
11567,1,The Secret
11568,3,The Secret
11569,2,The Secret
11570,2,The Secret
11571,0,The Secret
11572,0,The Secret
11573,0,The Secret
11574,0,The Secret
11575,2,The Secret
11576,0,The Secret
11577,2,The Secret
11578,-1,The Secret
11579,1,The Secret
11580,1,The Secret
11581,1,The Secret
11582,1,The Secret
11583,4,The Secret
11584,1,The Secret
11585,0,The Secret
11586,1,The Secret
11587,0,The Secret
11588,0,The Secret
11589,0,The Secret
11590,1,The Secret
11591,1,The Secret
11592,2,The Secret
11593,0,The Secret
11594,0,The Secret
11595,2,The Secret
11596,1,The Secret
11597,1,The Secret
11598,3,The Secret
11599,1,The Secret
11600,0,The Secret
11601,0,The Secret
11602,4,The Secret
11603,1,The Secret
11604,1,The Secret
11605,2,The Secret
11606,0,The Secret
11607,0,The Secret
11608,0,The Secret
11609,0,The Secret
11610,1,The Secret
11611,5,The Secret
11612,0,The Secret
11613,2,The Secret
11614,4,The Secret
11615,1,The Secret
11616,1,The Secret
11617,0,The Secret
11618,1,The Secret
11619,0,The Secret
11620,0,The Secret
11621,1,The Secret
11622,0,The Secret
11623,2,The Secret
11624,0,The Secret
11625,1,The Secret
11626,0,The Secret
11627,0,The Secret
11628,1,The Secret
11629,1,The Secret
11630,1,The Secret
11631,2,The Secret
11632,1,The Secret
11633,1,The Secret
11634,0,The Secret
11635,1,The Secret
11636,1,The Secret
11637,1,The Secret
11638,1,The Secret
11639,0,The Secret
11640,2,The Secret
11641,2,The Secret
11642,1,The Secret
11643,0,The Secret
11644,0,The Secret
11645,0,The Secret
11646,1,The Secret
11647,1,The Secret
11648,2,The Secret
11649,1,The Secret
11650,0,The Secret
11651,1,The Secret
11652,2,The Secret
11653,1,The Secret
11654,1,The Secret
11655,0,The Secret
11656,1,The Secret
11657,3,The Secret
11658,1,The Secret
11659,2,The Secret
11660,0,The Secret
11661,0,The Secret
11662,1,The Secret
11663,-1,The Secret
11664,3,The Secret
11665,0,The Secret
11666,2,The Secret
11667,0,The Secret
11668,1,The Secret
11669,1,The Secret
11670,0,The Secret
11671,0,The Secret
11672,1,The Secret
11673,0,The Secret
11674,0,The Secret
11675,0,The Secret
11676,1,The Secret
11677,0,The Secret
11678,2,The Secret
11679,0,The Secret
11680,0,The Secret
11681,2,The Secret
11682,0,The Secret
11683,2,The Secret
11684,1,The Secret
11685,1,The Secret
11686,0,The Secret
11687,1,The Secret
11688,1,The Secret
11689,2,The Secret
11690,0,The Secret
11691,2,The Secret
11692,0,The Secret
11693,1,The Secret
11694,0,The Secret
11695,2,The Secret
11696,0,The Secret
11697,0,The Secret
11698,2,The Secret
11699,1,The Secret
11700,0,The Secret
11701,0,The Secret
11702,2,The Secret
11703,0,The Secret
11704,0,The Secret
11705,0,The Secret
11706,1,The Secret
11707,0,The Secret
11708,0,The Secret
11709,1,The Secret
11710,1,The Secret
11711,0,The Secret
11712,1,The Secret
11713,1,The Secret
11714,0,The Secret
11715,0,The Secret
11716,1,The Secret
11717,2,The Secret
11718,1,The Secret
11719,1,The Secret
11720,0,The Secret
11721,1,The Secret
11722,1,The Secret
11723,3,The Secret
11724,1,The Secret
11725,1,The Secret
11726,0,The Secret
11727,1,The Secret
11728,0,The Secret
11729,0,The Secret
11730,0,The Secret
11731,0,The Secret
11732,0,The Secret
11733,1,The Secret
11734,1,The Secret
11735,0,The Secret
11736,0,The Secret
11737,1,The Secret
11738,1,The Secret
11739,0,The Secret
11740,0,The Secret
11741,1,The Secret
11742,0,The Secret
11743,0,The Secret
11744,1,The Secret
11745,2,The Secret
11746,0,The Secret
11747,0,The Secret
11748,1,The Secret
11749,0,The Secret
11750,1,The Secret
11751,1,The Secret
11752,1,The Secret
11753,0,The Secret
11754,-1,The Secret
11755,0,The Secret
11756,0,The Secret
11757,0,The Secret
11758,6,The Secret
11759,1,The Secret
11760,1,The Secret
11761,1,The Secret
11762,1,The Secret
11763,0,The Secret
11764,0,The Secret
11765,1,The Secret
11766,1,The Secret
11767,0,The Secret
11768,0,The Secret
11769,1,The Secret
11770,1,The Secret
11771,0,The Secret
11772,1,The Secret
11773,3,The Secret
11774,0,The Secret
11775,0,The Secret
11776,0,The Secret
11777,2,The Secret
11778,1,The Secret
11779,1,The Secret
11780,0,The Secret
11781,1,The Secret
11782,1,The Secret
11783,1,The Secret
11784,0,The Secret
11785,1,The Secret
11786,0,The Secret
11787,0,The Secret
11788,0,The Secret
11789,2,The Secret
11790,0,The Secret
11791,5,The Secret
11792,1,The Secret
11793,1,The Secret
11794,2,The Secret
11795,2,The Secret
11796,0,The Secret
11797,0,The Secret
11798,3,The Secret
11799,0,The Secret
11800,0,The Secret
11801,0,The Secret
11802,2,The Secret
11803,1,The Secret
11804,0,The Secret
11805,1,The Secret
11806,1,The Secret
11807,1,The Secret
11808,0,The Secret
11809,3,The Secret
11810,0,The Secret
11811,1,The Secret
11812,1,The Secret
11813,0,The Secret
11814,0,The Secret
11815,0,The Secret
11816,1,The Secret
11817,0,The Secret
11818,1,The Secret
11819,1,The Secret
11820,0,The Secret
11821,0,The Secret
11822,0,The Secret
11823,1,The Secret
11824,0,The Secret
11825,2,The Secret
11826,0,The Secret
11827,0,The Secret
11828,0,The Secret
11829,0,The Secret
11830,1,The Secret
11831,1,The Secret
11832,0,The Secret
11833,0,The Secret
11834,0,The Secret
11835,0,The Secret
11836,0,The Secret
11837,5,The Secret
11838,0,The Secret
11839,0,The Secret
11840,1,The Secret
11841,0,The Secret
11842,1,The Secret
11843,2,The Secret
11844,0,The Secret
11845,1,The Secret
11846,1,The Secret
11847,0,The Secret
11848,0,The Secret
11849,0,The Secret
11850,4,The Secret
11851,0,The Secret
11852,1,The Secret
11853,1,The Secret
11854,0,The Secret
11855,2,The Secret
11856,3,The Secret
11857,1,The Secret
11858,1,The Secret
11859,1,The Secret
11860,1,The Secret
11861,0,The Secret
11862,6,The Secret
11863,1,The Secret
11864,1,The Secret
11865,0,The Secret
11866,0,The Secret
11867,2,The Secret
11868,0,The Secret
11869,0,The Secret
11870,1,The Secret
11871,2,The Secret
11872,-1,The Secret
11873,0,The Secret
11874,4,The Secret
11875,1,The Secret
11876,0,The Secret
11877,0,The Secret
11878,1,The Secret
11879,2,The Secret
11880,3,The Secret
11881,1,The Secret
11882,2,The Secret
11883,0,The Secret
11884,2,The Secret
11885,0,The Secret
11886,0,The Secret
11887,0,The Secret
11888,1,The Secret
11889,-1,The Secret
11890,0,The Secret
11891,2,The Secret
11892,0,The Secret
11893,0,The Secret
11894,4,The Secret
11895,1,The Secret
11896,0,The Secret
11897,0,The Secret
11898,1,The Secret
11899,2,The Secret
11900,1,The Secret
11901,1,The Secret
11902,0,The Secret
11903,0,The Secret
11904,0,The Secret
11905,0,The Secret
11906,1,The Secret
11907,3,The Secret
11908,0,The Secret
11909,0,The Secret
11910,1,The Secret
11911,1,The Secret
11912,1,The Secret
11913,0,The Secret
11914,1,The Secret
11915,0,The Secret
11916,1,The Secret
11917,3,The Secret
11918,0,The Secret
11919,1,The Secret
11920,0,The Secret
11921,1,The Secret
11922,1,The Secret
11923,2,The Secret
11924,1,The Secret
11925,2,The Secret
11926,0,The Secret
11927,0,The Secret
11928,1,The Secret
11929,1,The Secret
11930,0,The Secret
11931,0,The Secret
11932,1,The Secret
11933,1,The Secret
11934,2,The Secret
11935,4,The Secret
11936,2,The Secret
11937,2,The Secret
11938,1,The Secret
11939,0,The Secret
11940,0,The Secret
11941,1,The Secret
11942,1,The Secret
11943,0,The Secret
11944,1,The Secret
11945,1,The Secret
11946,1,The Secret
11947,0,The Secret
11948,1,The Secret
11949,0,The Secret
11950,2,The Secret
11951,0,The Secret
11952,0,The Secret
11953,0,The Secret
11954,0,The Secret
11955,1,The Secret
11956,0,The Secret
11957,3,The Secret
11958,1,The Secret
11959,1,The Secret
11960,0,The Secret
11961,0,The Secret
11962,1,The Secret
11963,0,The Secret
11964,3,The Secret
11965,1,The Secret
11966,1,The Secret
11967,0,The Secret
11968,2,The Secret
11969,1,The Secret
11970,0,The Secret
11971,2,The Secret
11972,1,The Secret
11973,1,The Secret
11974,2,The Secret
11975,6,The Secret
11976,0,The Secret
11977,0,The Secret
11978,1,The Secret
11979,1,The Secret
11980,3,The Secret
11981,1,The Secret
11982,0,The Secret
11983,0,The Secret
11984,0,The Secret
11985,1,The Secret
11986,4,The Secret
11987,0,The Secret
11988,1,The Secret
11989,0,The Secret
11990,0,The Secret
11991,0,The Secret
11992,0,The Secret
11993,1,The Secret
11994,1,The Secret
11995,1,The Secret
11996,0,The Secret
11997,1,The Secret
11998,1,The Secret
11999,1,The Secret
12000,1,The Secret
12001,1,The Secret
12002,2,The Secret
12003,2,The Secret
12004,0,The Secret
12005,0,The Secret
12006,1,The Secret
12007,0,The Secret
12008,2,The Secret
12009,0,The Secret
12010,0,The Secret
12011,4,The Secret
12012,0,The Secret
12013,0,The Secret
12014,1,The Secret
12015,0,The Secret
12016,0,The Secret
12017,1,The Secret
12018,0,The Secret
12019,0,The Secret
12020,1,The Secret
12021,0,The Secret
12022,3,The Secret
12023,1,The Secret
12024,0,The Secret
12025,1,The Secret
12026,1,The Secret
12027,1,The Secret
12028,0,The Secret
12029,1,The Secret
12030,1,The Secret
12031,-1,The Secret
12032,1,The Secret
12033,-1,The Secret
12034,1,The Secret
12035,0,The Secret
12036,1,The Secret
12037,1,The Secret
12038,1,The Secret
12039,0,The Secret
12040,1,The Secret
12041,1,The Secret
12042,2,The Secret
12043,1,The Secret
12044,3,The Secret
12045,0,The Secret
12046,1,The Secret
12047,1,The Secret
12048,0,The Secret
12049,1,The Secret
12050,0,The Secret
12051,1,The Secret
12052,0,The Secret
12053,1,The Secret
12054,1,The Secret
12055,0,The Secret
12056,1,The Secret
12057,3,The Secret
12058,1,The Secret
12059,0,The Secret
12060,2,The Secret
12061,1,The Secret
12062,0,The Secret
12063,1,The Secret
12064,7,The Secret
12065,2,The Secret
12066,0,The Secret
12067,-1,The Secret
12068,1,The Secret
12069,0,The Secret
12070,0,The Secret
12071,1,The Secret
